"","time_jjj","t2m_2016_changpin","d2m_2016_changpin","u10_2016_changpin","v10_2016_changpin","blh_2016_changpin","sp_2016_changpin","e_2016_changpin","tp_2016_changpin","fal_2016_changpin","wind_direction","wind_speed"
"5047",5046,30.0737498359773,24.2783970993238,-0.893567778536538,1.49702148707596,797.183482061615,94325.330307822,-0.00048000981653257,0.000102057253306836,0.125622032014652,-96.8642693559112,1.74342671414827
"5048",5047,29.961571470472,24.3686302216842,-0.792084649246819,1.38096062371188,839.676215328822,94318.0154435552,-0.000373181664347767,0.000247386782015774,0.125622032014652,-93.7373007515374,1.59199570847888
"5049",5048,30.0786271562167,23.9033317111994,-0.549677349153036,1.43474492624646,780.120123283751,94347.2749006226,-0.000339389276737494,0.000160842231211576,0.125622032014652,-65.8564575111373,1.53643684919422
"5050",5049,29.6043077629387,24.3675430756316,0.168238237962008,0.432658447444447,396.940037330347,94324.9645646087,-0.000220254251681323,0.000248611469055457,0.125622032014652,66.7539903314863,0.464217014829918
"5051",5050,26.8217965663828,24.3871117045773,-0.21730902178496,1.37058119690697,554.320530912592,94336.6683474357,-0.000135136397301568,0.00010777245949202,0.125683409215003,-28.3038367230942,1.38770170723541
"5052",5051,27.3826883939095,23.955514721721,0.0632098465136959,0.731302864149566,152.089122051864,94347.2749006226,-5.16107563069972e-05,1.18386413835922e-05,0.125683409215003,15.5196500215648,0.734029538785493
"5053",5052,27.9155356300597,24.4034188953652,0.226735063578789,0.534565546983635,29.4980007351674,94336.6683474357,-7.40341996539906e-06,-1.73472347597681e-18,0.125683409215003,72.206823916884,0.580662649976723
"5054",5053,28.2069555143616,24.2392598414326,-0.659580476069413,0.314238623442892,27.3443729282526,94412.0114493843,-8.84711047231118e-07,-1.73472347597681e-18,0.125683409215003,-202.713918814542,0.730610920309324
"5055",5054,27.2875806492419,24.1957739993312,-0.161914300556947,-0.749652624061124,25.0250814438828,94477.845227786,-2.47825693157279e-07,0.000306988217946969,0.125683409215003,38.2892735969481,0.766938913790776
"5056",5055,25.4000577166089,23.84353867831,-0.533723669439368,0.247715933465922,41.0116263182895,94503.8129959333,-3.80689090709947e-06,0.000572337076544747,0.125683409215003,-204.526101796357,0.58840813982534
"5057",5056,25.0318200385371,23.6511138270114,-0.00149118788062286,-0.547253801365238,38.5266711564645,94549.1651543879,-2.27087328845074e-06,9.55255890951988e-05,0.125683409215003,0.490472891253543,0.547255832997693
"5058",5057,24.734303503936,23.4271617401893,1.04746325329302,0.104291126707066,51.4484379979544,94582.0820435887,-8.4724720287384e-07,5.30697717195452e-06,0.125683409215003,264.880433249345,1.05264234482042
"5059",5058,24.9891434864427,23.3564972467746,1.34748106346394,0.147224210309223,68.4289649370912,94557.9429915081,-1.39047294605448e-06,-1.73472347597681e-18,0.125683409215003,263.154449455585,1.35549997583736
"5060",5059,25.0940058715889,23.2956170678326,1.3062673908703,-0.110374291303722,77.4576353583884,94578.7903546686,-2.3737656105176e-05,-1.73472347597681e-18,0.125683409215003,-267.57011117534,1.31092218710032
"5061",5060,24.6648016905251,23.0031747797008,0.235598218975271,-0.711909253861425,38.1125119628273,94526.4890751606,-1.63572787667905e-05,-1.73472347597681e-18,0.125683409215003,-57.5268672040697,0.749880861549254
"5062",5061,24.7147942229786,23.0564449362751,0.346387661431296,-0.832688038500462,37.7811846079171,94526.8548183739,-8.50860337393898e-06,-1.73472347597681e-18,0.125683409215003,-70.9581823781308,0.901861287257408
"5063",5062,25.4183476675065,22.6955124468336,-0.547904718073739,-0.822780403823041,54.1818886759615,94513.3223194803,-8.41494376304579e-06,-1.73472347597681e-18,0.125732510975283,105.747207264508,0.988517664486918
"5064",5063,25.8536484988696,23.1042793625866,-0.871409890045333,-1.27428546983694,135.439922467637,94568.549544695,-6.65588302055546e-05,-1.73472347597681e-18,0.125732510975283,107.963844641488,1.54374824861645
"5065",5064,26.1511650334706,23.1075408007442,-1.35179291253466,-0.818062482548079,309.1382882792,94599.6377178292,-0.000180167938219026,-1.73472347597681e-18,0.125732510975283,184.785322789126,1.58005389266685
"5066",5065,25.5085780919347,22.8074884902446,-1.88890012956147,0.150526755201697,497.829216900439,94627.4342020433,-0.000281132998761914,4.89874815872739e-06,0.125732510975283,-268.429359135709,1.89488838813501
"5067",5066,27.1839375941555,22.7226910981469,-1.45504867290367,0.987485989380023,402.986761557454,94634.7490663101,-0.000330978643679284,4.93957106005079e-05,0.125732510975283,-175.416352463921,1.75849231438201
"5068",5067,26.4755068293882,22.6085407626308,-1.06418351991882,1.38096062371188,420.629943206411,94662.5455505242,-0.000313089657998679,0.000159617544171894,0.125732510975283,-118.181198677897,1.74342731661217
"5069",5068,26.2962653105917,22.9542532073368,-0.402548969571434,1.62298998511745,453.182855826318,94620.8508242031,-0.000297429771057333,0.000114304123703658,0.125732510975283,-43.7621346170136,1.67216690694876
"5070",5069,27.9374835711369,23.2140811138925,-0.925031980194049,1.34557621414967,394.040922974884,94568.1838014817,-0.000387830027491466,0.000257592507346459,0.125732510975283,-108.40702894142,1.63286849209208
"5071",5070,27.2095435254121,23.2934427757276,-0.618809961245596,-0.546310217110246,386.089066457045,94598.1747449758,-0.000401410671070982,0.000471912739290819,0.125732510975283,152.557768679723,0.8254578253647
"5072",5071,27.0998038200265,23.5271791770224,-0.346267932803773,-0.144815116610947,284.28873666095,94511.4936034135,-0.000309099758574628,0.000745426178153145,0.125732510975283,211.443297887375,0.375330386842367
"5073",5072,26.8632537884174,23.2379983270483,1.06962114178423,-0.472238853093337,394.53791400725,94510.3963737735,-0.000217200948366204,4.49051914550077e-05,0.125732510975283,-207.905862503016,1.16923005491764
"5074",5073,24.7074782426195,21.3007040614319,-0.330314253090106,0.115614137766975,390.56198574833,94500.5213070133,-0.000188035345534056,-1.73472347597681e-18,0.125732510975283,-222.139857052798,0.349963047543702
"5075",5074,24.872087800698,21.7355624824456,-1.13242981647173,1.14364918358128,300.19244969663,94447.4885410786,-0.000101756111979225,1.5104473489411e-05,0.125793888175633,-140.484411225978,1.60945044792945
"5076",5075,24.4416642895743,21.3876757456346,-1.65934440479258,0.796881969871543,357.097922902421,94570.3782607618,-4.84263295366279e-05,0.000115528810743339,0.125793888175633,-202.154775946276,1.84077286149672
"5077",5076,24.5575006452592,21.8236213127009,-0.816458326587145,0.159019013496629,197.812297029443,94612.4387302962,-2.13587019884883e-05,0.000221260125169225,0.125793888175633,-248.118780934707,0.831800003430465
"5078",5077,24.4697088809506,21.9801703442659,-0.372414241223395,0.225069911346103,72.9847160671038,94639.1379848702,-1.56829295683593e-05,0.000159617544171894,0.125793888175633,-184.892715091756,0.435142312421281
"5079",5078,24.0027054680318,21.8214470205959,-0.694146782115693,0.0665477565073669,54.4303841921442,94687.0503458181,-1.30604604633493e-05,6.1234351984088e-06,0.125793888175633,-265.53934250613,0.69732944797831
"5080",5079,22.9138437245942,21.4855188903627,-0.999039327754674,0.192044462421366,79.362767649121,94704.6060200586,-1.05129190470538e-05,-1.73472347597681e-18,0.125793888175633,-248.559083808842,1.01733015975504
"5081",5080,22.7967880388496,21.3496256337959,-0.691044677726924,0.317541168335365,69.6714425180039,94651.5732541239,-1.98989445577115e-06,-1.73472347597681e-18,0.125793888175633,-205.211341265412,0.760509789682222
"5082",5081,22.6553457519081,21.3180983982724,-0.376845818921636,0.159019013496629,59.7316218707042,94601.8321771092,1.2132642367769e-06,-1.73472347597681e-18,0.125793888175633,-210.868523541069,0.409023004111211
"5083",5082,22.7443568462764,21.4213772732632,-0.328984779780634,0.145337041799238,72.5705568734661,94610.6100142295,1.6427659477289e-07,-1.73472347597681e-18,0.125793888175633,-207.864694824601,0.359657950066818
"5084",5083,22.6053532194546,21.2865711627489,-0.408310020579148,-0.0565899887691512,59.8144537094317,94606.952582096,-9.97102580302953e-07,1.63291605290924e-05,0.125793888175633,257.954042413053,0.412212930091035
"5085",5084,21.9664242680983,21.3028783535369,-0.457500533029623,-0.398639281203923,70.8310882601886,94604.0266363893,-4.42504433899478e-06,1.5104473489411e-05,0.125793888175633,153.727570544792,0.606811349795939
"5086",5085,22.2749147732379,21.3637585324789,-0.321894255463448,-0.646330148139448,81.0194044236709,94592.3228535623,-3.02015017559652e-06,3.67406111904424e-06,0.125793888175633,83.1732132480374,0.722051640877803
"5087",5086,23.2735460922472,21.3909371837922,-0.891351989687418,-1.2539984083546,143.971601856569,94674.9808197778,-3.65703552967036e-06,-1.73472347597681e-18,0.125818439055774,111.22970875668,1.53851239113489
"5088",5087,23.5478953557113,21.2648282416982,-1.89599065387865,-0.803908718723191,252.398478750863,94731.3052746326,-3.2766442595282e-05,1.30633284232736e-05,0.125818439055774,210.558440168056,2.05938092339285
"5089",5088,23.5527726759506,21.1778565574954,-1.42712973340476,-0.0146004894219862,286.690859984048,94784.7037837807,-0.000104003942640663,4.08229013227346e-05,0.125818439055774,280.901882962953,1.42720441782503
"5090",5089,22.9991968287831,21.1028434798706,-0.834184637380109,-0.099523072371309,273.02360659401,94781.0463516473,-0.000133975018126492,5.0212168626964e-05,0.125818439055774,261.369322954253,0.84010050063978
"5091",5090,25.7256188425863,21.6398936298226,-1.04867299797497,-0.73266810747126,352.293676256226,94774.4629738071,-0.000177264490281337,1.71456185555467e-05,0.125818439055774,172.974389058986,1.2792644810153
"5092",5091,25.9390016030584,21.8344927732263,-0.961370917319626,-0.525551363500411,329.514920606164,94748.8609488731,-0.000252716672816912,1.14304123703651e-05,0.125818439055774,192.692583714646,1.09564514161526
"5093",5092,25.8634031393483,21.9519045469,-0.263840587616491,0.565703827398386,438.438788532823,94684.4901433247,-0.000315506075959724,3.71488402036886e-05,0.125818439055774,-78.5525076087545,0.62420563599426
"5094",5093,27.3485471522339,22.6096279086834,-0.352915299351135,1.47012933580867,695.797311459158,94630.7258909633,-0.000299658869796592,1.59209315158653e-05,0.125818439055774,-42.4078510276327,1.51189598601271
"5095",5094,27.7716546829985,22.7400854349875,-1.20023295525482,1.78434289272117,448.461441018851,94598.1747449758,-0.000383203242713341,1.0613954343909e-05,0.125818439055774,-106.583658905595,2.15045081452338
"5096",5095,27.8192085553324,22.6846409863082,-1.11027192798052,1.99004426030953,500.065676546081,94566.355085415,-0.000260078318233119,3.22500920449595e-05,0.125818439055774,-91.6016912052128,2.27881107423421
"5097",5096,27.9704054827525,23.040137745487,-0.562972082247759,1.84237332440321,415.825696560216,94546.9706951078,-0.000201896967946252,5.22533136930996e-05,0.125818439055774,-53.3804507451355,1.92646750085821
"5098",5097,27.6485023469547,22.5150462021128,-0.576266815342482,1.15497219464119,281.058294950578,94462.849756039,-0.000133918822359956,0.000193908781282991,0.125818439055774,-83.3044874000465,1.29075335089987
"5099",5098,25.2037455769746,22.8922858823423,-0.675977313552905,1.02475756745223,280.229976563303,94487.7202945463,-7.29276837462933e-05,8.57280927777336e-06,0.125867540816054,-104.962758597032,1.22762917873795
"5100",5099,25.8658417994679,23.0923207560087,-1.46346867053033,0.140619120524276,222.993176002602,94548.4336679612,-4.3012804027e-05,3.2658321058171e-06,0.125867540816054,-265.500759967454,1.47020892620091
"5101",5100,26.0926371905983,23.8120114427865,-0.969347757176459,0.659118668642641,114.81479462449,94598.1747449758,-5.41783621446287e-06,-1.73472347597681e-18,0.125867540816054,-175.256340994352,1.17220838322215
"5102",5101,26.2499307683177,23.9609504519837,-0.0843616908377298,-0.196240458508037,31.3203011871724,94677.9067654846,-2.02735830012843e-06,8.16458026452541e-07,0.125867540816054,73.0808467590974,0.213605272492149
"5103",5102,26.071908579581,24.081623663815,1.1941484751048,-0.878923666995093,130.967003176352,94726.1848696458,-6.03732214551531e-07,-1.73472347597681e-18,0.125867540816054,-168.533835346664,1.48273308218277
"5104",5103,23.9612482459972,23.0488349139073,0.335751874955518,-1.18936288688762,111.418689236662,94682.2956840447,4.63987349631225e-07,0.00103649346458425,0.125867540816054,-49.5245005067858,1.2358452161342
"5105",5104,23.7600587861235,22.3030527218687,-1.22416347482532,-1.05159958565872,113.15815784994,94724.3561535791,-1.08875574906267e-05,0.00234976620013664,0.125867540816054,154.994429007426,1.61382709781872
"5106",5105,23.4113303890092,22.3019655758161,-0.109178525947879,-1.18511675774015,105.454796848283,94654.4991998306,-2.34566772724963e-05,0.00428885401296657,0.125867540816054,16.5357719490449,1.19013515199102
"5107",5106,23.5100961238562,22.2704383402926,-0.0209901297528833,-1.23937285240222,103.963823751188,94638.7722416569,-2.00661993581619e-05,0.000245753865962865,0.125867540816054,3.04820472143658,1.23955058501808
"5108",5107,23.7807873971408,22.2584797337148,-0.55986997785899,-0.607643193684757,86.4034739409585,94609.5127845894,-2.77650193735843e-05,3.2658321058171e-06,0.125867540816054,134.010395433315,0.826247325526223
"5109",5108,23.2125795892551,22.1432422521461,-1.17718875122396,-0.57461774476002,110.424707171933,94601.8321771092,-1.8642573272585e-05,8.77692378438797e-05,0.125867540816054,201.004571360259,1.3099461472142
"5110",5109,23.4405943104453,22.2769612166078,-1.20289190187376,-0.711437461733929,142.397796920747,94607.3183253094,-1.63385468446119e-05,0.000124101620021114,0.125867540816054,186.605152071271,1.39753074726529
"5111",5110,24.383136446702,22.5704906507921,-1.05487720675251,-0.53451541392284,133.534790176905,94693.9994668717,-1.54206826578583e-05,8.8585695870334e-05,0.125928918016404,198.323317046599,1.18257035691205
"5112",5111,23.978318866835,22.3552357323903,-0.575380499802834,-1.30731091876168,183.233893413403,94659.2538616041,-3.55949628442572e-05,4.28640463888703e-05,0.125928918016404,74.6301195832171,1.42832928901807
"5113",5112,24.1990176076661,22.2519568573995,-0.983528805810831,-1.18889109476012,277.248030369113,94704.2402768453,-7.50069271081227e-05,7.83799705396503e-05,0.125928918016404,124.406399997786,1.54298118817424
"5114",5113,24.1624377058708,22.5965821560529,-1.21264137280989,-0.742103950021184,354.198808546958,94724.3561535791,-0.000153044114904351,0.000204930964640131,0.125928918016404,183.891515346776,1.42169524571453
"5115",5114,24.6989429322007,22.7009481770963,-0.871853047815157,-0.23728637360021,507.769037547739,94789.8241887675,-0.000173574301612144,0.000713992544134638,0.125928918016404,234.912476195161,0.903566577558576
"5116",5115,23.5405793753523,22.8118370744548,-0.327212148701337,0.0472042792800211,490.374351414964,94801.1622283811,-0.00013566089112257,0.000791556056647836,0.125928918016404,-256.954100928759,0.330599507319797
"5117",5116,23.4405943104453,22.9314231402336,-0.562085766708111,-0.435910859276126,444.48551275993,94792.3843912609,-0.000136091725332679,0.000548251564764334,0.125928918016404,164.008643058672,0.711307729727925
"5118",5117,25.651239708936,22.9879547349653,-0.523531040733414,-0.05423102813167,570.141412109544,94764.9536502602,-0.000234340657159663,3.14336340185052e-05,0.125928918016404,264.163937490746,0.526332361748382
"5119",5118,28.265483357234,23.2814841691497,-0.455284744180502,-0.375049674829111,617.769719377855,94692.5364940183,-0.00041800715412126,-1.73472347597681e-18,0.125928918016404,158.711203306398,0.589869864353933
"5120",5119,29.0031780434374,23.4032445270336,-0.908191984940733,0.142034496906765,814.412504516935,94605.855352456,-0.00041677084725747,5.71520618518166e-06,0.125928918016404,-254.818871272528,0.919231461505832
"5121",5120,28.5910444832113,23.3336671796714,-1.58622337277161,0.645908489072747,561.69256455934,94559.0402211481,-0.000379044755989682,5.30697717195452e-06,0.125928918016404,-213.137893165239,1.71268863620425
"5122",5121,27.1156551108044,22.9390331626013,-1.68105913551397,0.413314970217102,373.084467776828,94574.7671793219,-0.00028836352072287,0.000270655835769735,0.125928918016404,-239.348237873062,1.73112364714382
"5123",5122,25.2000875867951,22.218255329771,-1.26936556734738,0.764328313074302,459.560907408335,94537.0956283476,-0.000162634859059816,6.85824742221938e-05,0.125978019776685,-185.185638237948,1.4817174878276
